node	source	licence	licence_receipt	texts
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/commyn2 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.e0cbk77i licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/commyn3 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.abfaa9c1 licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/commyn5 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.56dfrgf2 licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/commyn6 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.2bffh5kx licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/commyn7 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.b31bd3oj licence field etalab-2.0	1
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/coutpoit_a (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.1d7di913 licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/daudin (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.7e6327z2 licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/gerson_trinite (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.ab1ew0z7 licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/grchron_j2c5 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.3cc47izc licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/griseld (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.110ctj52 licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/jehpar (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.4ec9qmgu licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/jouvencel2 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.29bdm1f6 licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/louis11_215 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.7c680kt9 licence field etalab-2.0	1
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/louis11_234 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.b5db83g8 licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/louis11_248 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.d5e4a0m1 licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/melusine (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.34af7q17 licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/menagier (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.7015yg08 licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/mirsnicjuif (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.422d4qq6 licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/molinet1_ch01-10 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.9a81x8fq licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/monstre (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.53880se8 licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/pathelin (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.193a3o2j licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/phares (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.91adot44 licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/ponthus (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.d9df2sq4 licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/quadrilogue (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.cedcus2w licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/quenouilles1 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.aa6b61y9 licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/regcrim1 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.6b388id9 licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/regcrim2 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.92630s0p licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/ressource (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.4c0539z6 licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/saintre (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.bdc8t16b licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/theologie (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.74d66vu0 licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/tringant (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.ceacjov7 licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/ursins (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.d4029n9w licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/villon (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.0032v4s0 licence field etalab-2.0	3
ohrid-slavonic	Corpus Cyrillo-Methodianum Helsingiense, via cltk/old_church_slavonic_ccmh	Public Domain Mark 1.0	https://raw.githubusercontent.com/cltk/old_church_slavonic_ccmh/master/LICENSE.md ('No Copyright ... even for commercial purposes, all without asking permission')	150
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/BenDuc1b (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.4dee4d8b licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/BlondNesle (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.e1733451 licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/ChaceOisiiT (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.779ekp22 licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/CharretteKu (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.8fbc8004 licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/ChirAlbT (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.a55aoth6 licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/ChronSMichelBo (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.ec7185r8 licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/CligesKu (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.215df441 licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/CommPsia1a (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.689ej8cd licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/DialAme (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.2eb455u4 licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/DialGreg1 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.ab5bx81c licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/DialGreg2 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.dd17p18k licence field etalab-2.0	1
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/ErecKu (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.07af5m77 licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/ImMondePrK (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.a95a31c0 licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/JAntInv (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.28eb61ym licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/JAntRect (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.abb18883 licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/Juise (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.37b089er licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/MirNDChartr (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.aa50v9q6 licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/PercevalKu (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.558cd5pt licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/SBath1 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.7589rtfi licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/SBath4 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.b535yzo2 licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/SBernAn (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.f0df59um licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/SBernCant (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.afa2z894 licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/SEustPr1 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.1e41e350 licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/SGenPr3 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.9bc22j5d licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/SLambert (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.8b237bwt licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/SermMadn (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.ba45x88s licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/YvainKu (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.dff6u8rs licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/aliscans1 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.a4ddq367 licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/aliscans2 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.6fe7kl29 licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/atrper (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.2135yn36 licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/aucassin (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.a2a5koj5 licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/beauma1 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.0394g32i licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/belinc (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.ec8byys0 licence field etalab-2.0	1
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/beroul (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.16beabfc licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/bodelnic (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.91eeza91 licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/chartes_hain13 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.f7f963fz licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/conttyr_a (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.1fa520sn licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/dizsages (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.e2d7rwl6 licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/eracle (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.0269735z licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/escoufle (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.f638e070 licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/espine (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.80faksz3 licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/fauvel (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.af360929 licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/fournival (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.19d8kke3 licence field etalab-2.0	2
